Mouse gene name	Gene name
Sh3bgr	SH3BGR
	
	
	ATP11AUN
	
	
Cnot7	CNOT7
	
	ATP11A-AS1
	
	
Ndufb10	NDUFB10
	MCF2L-AS1
	
	
Serpine3	SERPINE3
	
Ptgr2	
	H2AC13
Lin52	LIN52
Id4	ID4
	USP26
	
	
	
	
Oprl1	OPRL1
	RPL21
Lingo3	LINGO3
	
	
	
	FTLP5
	RPL7AP6
	
	TUBBP3
	
	
	SPIN3
Nudt16l1	NUDT16L1
Zfr2	ZFR2
	
	
	
	LINC02274
	POTED
	
Tug1	TUG1
Exd2	EXD2
	LAMA5-AS1
Tnfrsf17	TNFRSF17
	
Rgs19	RGS19
H2-M10.5	HLA-A
H2-T24	HLA-A
H2-M10.6	HLA-A
H2-M9	HLA-A
H2-M10.1	HLA-A
H2-M1	HLA-A
Gm7030	HLA-A
H2-M10.3	HLA-A
H2-M10.2	HLA-A
Gm11127	HLA-A
H2-M11	HLA-A
2410137M14Rik	HLA-A
H2-M10.4	HLA-A
	
	
	
	
	
	
	
Fam90a1b	FAM90A17P
Fam90a1a	FAM90A17P
Olfr1303	OR4F16
	
Umodl1	UMODL1
Cdip1	CDIP1
	
Tnfrsf4	TNFRSF4
Mettl21c	METTL21C
	
	
	
	
	
Bivm	ERCC5
Ercc5	ERCC5
	
Hps4	HPS4
Adgre1	ADGRE1
TUSC3	TUSC3
Ptpn1	PTPN1
Tns3	TNS3
	ZNF662
	
Tnfrsf18	TNFRSF18
	MRPL37P1
	
	
Gm26061	RNU6-219P
	LINC01926
	NCOA4P1
	
Snord118	U8
Gm24208	U8
	
	RNU2-69P
	OACYLP
Dnal1	DNAL1
Myrip	MYRIP
	
Snta1	SNTA1
Ino80c	INO80C
	ATAD3B
Pcmtd2	PCMTD2
	
Mideas	MIDEAS
	HNRNPA1P28
	LINC01402
	
	PNPLA10P
Slc10a2	SLC10A2
Bclaf3	BCLAF3
Ptprm	PTPRM
	
	FRG2EP
	CICP4
Tcea2	TCEA2
Il17d	IL17D
	NPIPA8
Thap3	THAP3
Ggact	GGACT
	
	MAP2K4P1
Xylt1	XYLT1
	
	SPRYD7P1
	MEMO1P4
	GEMIN8P3
Dock9	DOCK9
	ZIK1P1
	
Itm2a	ITM2A
Gper1	GPER1
	
	
Adcy9	ADCY9
	
	MTND1P23
	RPL7P7
Aldh6a1	ALDH6A1
	MTCO3P12
	DDX11L17
	
	PRKCIP1
	CAPZA1P1
	RPS7P13
Trgv1	TRGC2
Trgc2	TRGC2
Trgv2	TRGC2
Trgv4	TRGC2
Trgv3	TRGC2
Trgc3	TRGC2
Trgc1	TRGC2
	SLC25A5-AS1
	
	CBLL1P1
Tex13c2	TEX13C
Tex13c1	TEX13C
Prdm16	PRDM16
H2al2a	H2AL1RP
H2al2b	H2AL1RP
H2al1a	H2AL1RP
H2al1k	H2AL1RP
H2al1h	H2AL1RP
H2al1e	H2AL1RP
H2al1c	H2AL1RP
H2al2c	H2AL1RP
H2al1g	H2AL1RP
H2al1j	H2AL1RP
H2al1f	H2AL1RP
H2al1d	H2AL1RP
H2al1m	H2AL1RP
H2al1i	H2AL1RP
H2al1o	H2AL1RP
H2al1b	H2AL1RP
	LUZP4
	RPL32P19
Ikzf1	IKZF1
	ADAM24P
Nr1h3	NR1H3
	LINC01186
Fgf20	FGF20
	TIMM8BP2
	SPANXB1
Kcne1	KCNE1B
Uqcr11	UQCR11
	
	
	SMIM10
	
	KCTD9P2
	HSPA8P1
	
	RPS26P57
	RPL26P36
	WBP1LP3
	
	
Defb22	DEFB104A
Defb34	DEFB104A
Defb15	DEFB104A
	LINC00629
	
	
	
	
BC025920	ZNF77
	HSPD1P2
	MED28P4
	ZNF705CP
Rcan1	RCAN1
	DEFB4B
Gna11	GNA11
	
	
	
	
	LINC02099
	PPP1R26P4
	
	
	FAM230E
	
Cpped1	CPPED1
	GGT3P
	
	
	
Hdac6	HDAC6
Egr3	EGR3
	
	E2F6P1
	
	ZNF500
	RPL21P7
	
	
	BCRP7
	
	
	FAM230F
Noxred1	NOXRED1
Ebf2	EBF2
	
Dgcr6	DGCR6
Gata5	GATA5
Btbd2	BTBD2
	VASH1-AS1
	
	
	FUT8-AS1
	RPL23AP71
	
	LINC02301
Rsl1d1	RSL1D1
	
Zfp512b	ZNF512B
	
	MTND2P28
	
	RPL14
Lbp	LBP
	
	
Egln3	EGLN3
	
	
Prkcz	PRKCZ
	
	DGCR5
Dop1b	DOP1B
	
	DGCR5
Theg	THEG
	
	
	
	FAM246C
	CA15P1
Fam90a1b	FAM90A8P
Fam90a1a	FAM90A8P
Zic5	ZIC5
	
	Y_RNA
	DGCR11
Fam217b	FAM217B
	
Esco2	ESCO2
	
Ndufa6	NDUFA6
Kctd4	KCTD4
Slitrk5	SLITRK5
L3mbtl4	L3MBTL4
	
Atp11a	ATP11A
	NDUFA6-DT
	MFSD1P1
	SNORA59B
	
	
	
Rbl1	RBL1
Mief2	MIEF2
Ndufa11	
	OLA1P1
	
	
	
Lrit1	LRIT1
	
Acot6	ACOT6
	
Cyp2d34	CYP2D7
Cyp2d12	CYP2D7
Cyp2d11	CYP2D7
Cyp2d13	CYP2D7
Cyp2d9	CYP2D7
Cyp2d10	CYP2D7
Cyp2d22	CYP2D7
Cyp2d26	CYP2D7
Cyp2d40	CYP2D7
	BOLA3P2
Srgap3	SRGAP3
	
	
Prxl2a	PRXL2A
Matk	MATK
	
	
	
	
	
	
	
	
	LINC02306
Sptssa	SPTSSA
Usp25	USP25
	
	
	
	PSD3
	
	
	TAX1BP1-AS1
	
Slc39a9	SLC39A9
	
	TRGJ1
Dnah3	DNAH3
	
	
	
	
	
Usp22	USP22
Npsr1	NPSR1
Gata6	GATA6
Lrit2	LRIT2
Klf12	KLF12
	AGGF1P10
	CYSLTR2
	
	
Rab22a	RAB22A
St8sia5	ST8SIA5
	LINC01520
Oxgr1	OXGR1
A1cf	A1CF
	TRIM39-RPP21
	
Erp27	ERP27
E2f3	E2F3
	ADPRHL1
	CYP2D8P
	MIR1-1HG
	OGFRP1
	UCKL1-AS1
	
	SF3A3P1
	
Apobec1	APOBEC1
Edn3	EDN3
	LINC01315
Arhgap28	ARHGAP28
Nfam1	NFAM1
Acap3	ACAP3
	
	BOLA2P3
	
	GAS2L1P1
	
	
Commd6	COMMD6
	
	
	MTND1P14
	
	SERHL
Clec7a	CLEC7A
Eri2	ERI2
Ifna5	IFNA21
Ifna14	IFNA21
Ifna6	IFNA21
Ifna16	IFNA21
Ifna15	IFNA21
Ifna13	IFNA21
Ifna9	IFNA21
Ifna11	IFNA21
Ifna7	IFNA21
Ifna1	IFNA21
Ifna2	IFNA21
Ifna12	IFNA21
Ifna4	IFNA21
Ifnab	IFNA21
	IGKV1OR-3
	NUP210P2
	ATP5F1AP1
Drc3	DRC3
	FAM74A6
	
Rftn1	RFTN1
	
Olfr1268-ps1	OR4X1
Elavl2	ELAVL2
	
	
	
	
	TRGJP1
	
	OR4A19P
	
	PHKG1P3
	RPL7P3
	PIEZO1P1
	
	
	
	
Rrp7a	RRP7A
Rprd1b	RPRD1B
Fos	FOS
	VN1R25P
	VN1R31P
Thsd1	THSD1
Trgc4	TRGV4
Fbxo3	FBXO3
	
Inmt	INMT
Kif13a	KIF13A
	RNY4P24
Vps36	VPS36
	LINC01176
	
	LINC00640
	CLK2P1
	HECW1-IT1
Myt1	MYT1
	
Kcnj4	KCNJ4
	
	
	
	CHN2-AS1
	
	ROBO2P1
	DNAL4
	GTF3AP2
	C7orf65
	HNRNPUP1
	RPL9P6
	
Coq6	COQ6
	
	
	
	
	
	
	TP73-AS3
	PTGER4P2
	CAMTA1-IT1
	
	
Adcy1	ADCY1
	TMEM252-DT
	
Nptxr	NPTXR
	
Pusl1	PUSL1
Erich1	ERICH1
	
	RBM17P2
	
	
	
	
	LINC02861
	PTGER4P3
	
Npcd	CBX6
Cbx6	CBX6
	
	FAM74A4
Cryaa	CRYAA2
Grhpr	GRHPR
Slc5a11	SLC5A11
Pex10	PEX10
Tiam1	TIAM1
	LINC01252
	
	
	
	
	
	PRH2
Vps37a	VPS37A
	APOBEC3A
Relch	RELCH
	
Ckap2	CKAP2
	
Clec12a	CLEC12A
	
	
Mrps24	MRPS24
Cmtm8	CMTM8
Plin3	PLIN3
	
	NUTM2HP
	
	APOBEC3B
	ZNF337-AS1
	
	
	CACYBPP1
	
Minpp1	MINPP1
Chchd4	CHCHD4
AU015836	CHCHD4
	SMCR5
	
Adrm1	ADRM1
Gm9774	ADRM1
Gm26938	TMEM184A
Tmem184a	TMEM184A
	
	MTCO1P12
Cptp	CPTP
Flii	FLII
	HMGN2P8
	
	
	
	FARSBP1
	
	ANKRD30BP3
9930012K11Rik	C8orf58
Tfam	TFAM
	LINC01672
Grm7	GRM7
	
	
	
	
Slc24a2	SLC24A2
Ski	SKI
Eef2	EEF2
	APOBEC3B-AS1
	APOBEC3C
	
	
Megf6	MEGF6
	
	
Olfr1156	OR5L2
Olfr1157	OR5L2
	
	TRIM64C
	
	
	LINC00345
	
	TRGJ2
	
	
	
	HNRNPKP3
	
	GCNAP1
	
Mansc1	MANSC1
	
Phf20	PHF20
	
	APOBEC3F
	
	
	MRPS31P4
	HNRNPA1L2
	TRGV9
	SUGT1-DT
Folh1	FOLH1
AI429214	C8orf48
	VN1R33P
	IFNA20P
	CNTNAP3P2
Fam234b	FAM234B
	RPL31P35
	
Sugt1	SUGT1
	TRGV5P
	
	CTSLP1
Trgc4	TRGV2
	
	
	
	SRP9P1
Pdlim2	
Zfp637	ZNF32
Vwc2	VWC2
Chmp7	CHMP7
Unc5b	UNC5B
	
	APOBEC3G
	
	
Trpm6	TRPM6
Myo1f	MYO1F
Tbx20	TBX20
Plekhd1	PLEKHD1
	RPS3AP5
	
	MIX23P2
	
	VN1R38P
	
	
	
	PRH1
	HAUS6P1
	
Fas	FAS
	
	ELMO1-AS1
	
	
	
	
	RPS23P6
Tab1	TAB1
Stc1	STC1
	
Cyp2w1	CYP2W1
	CDR2-DT
	
	
	
	YBX1P1
	SUB1P3
Clec2m	
Klrh1	
Klri1	
Klri2	
Klre1	
	
	RPS3AP2
Ltbp2	LTBP2
	
	OTUD4P1
Smco3	SMCO3
Gtf2e2	GTF2E2
Tas2r120	TAS2R31
Tas2r136	TAS2R31
Gspt1	GSPT1
	HNRNPABP1
	
	LINC00937
Zfp532	ZNF532
	COX6CP10
Zcwpw2	
	
	
Tas1r3	TAS1R3
Sfrp4	SFRP4
	
	RPSAP51
Fam90a1b	FAM90A1
Fam90a1a	FAM90A1
	
	CICP7
	WBP1LP6
	LINC01345
Errfi1	ERRFI1
Mgat3	MGAT3
Trim35	TRIM35
	
	
	EEF1DP6
	
	MGAT3-AS1
	
Pex14	PEX14
Pde6h	PDE6H
Mief1	MIEF1
	GDI2P1
	
	
Gucy2c	GUCY2C
Tbrg4	TBRG4
	LINC01646
Slc4a7	SLC4A7
	
	COX7BP2
	
	
	LINC01777
	LLPHP1
	MRPS11P1
	
Nol4l	NOL4L
	
	
Eef2kmt	FAM86B2
Kiss1r	KISS1R
	
	
	MTATP8P1
	MTCO2P12
	LINC02782
	TNFRSF10A
Plch2	PLCH2
	
Tmem259	TMEM259
Ggt7	GGT7
	PRB2
	
	
	ALG1L10P
Rps19bp1	RPS19BP1
	LINC02598
	
Ccdc154	CCDC154
BC031181	C18orf32
	A2ML1
	SNRPCP15
	MTND6P19
Mak16	MAK16
Tshz1	TSHZ1
	DNAJA1P6
	
Slc25a18	SLC25A18
Apcdd1	APCDD1
Hs3st4	HS3ST4
Npw	NPW
	LPL
	
Napg	NAPG
Samd10	SAMD10
Gm20683	RHOT2
Rhot2	RHOT2
	NT5CP1
	DPRXP3
	
	
	
	ERP29P1
	
	
Tle2	TLE2
	KYNUP1
	MIR1292
Snord110	SNORD110
Vrtn	VRTN
	SNORA51
Dnajc11	DNAJC11
	
	ATP5F1AP10
Gm23187	SNORD86
	
	SNORD56
	YWHAEP3
	FGF7P7
Snord57	SNORD57
Gm24622	RNU1-55P
	CDKN2B-AS1
	
	Y_RNA
	RN7SL498P
	MIR8062
	RNU6-278P
Metazoa_SRP	RN7SL864P
	
	RNU6-228P
	TBC1D26
	Metazoa_SRP
Isca2	ISCA2
	RNU6-1159P
	RNU6-115P
	RNA5SP475
	U3
7SK	RN7SKP69
U6	RNU6-27P
	Y_RNA
	RN7SL547P
	RN7SL638P
	RNU6ATAC34P
	RNA5SP476
	
	Y_RNA
	RN7SL607P
	RNU1-131P
	
	RNA5SP474
Atp6v1e1	ATP6V1E1
7SK	RN7SKP111
7SK	RN7SKP111
	RNU6-1257P
	RN7SL561P
	RNU105B
	RN7SL690P
	Y_RNA
	RN7SKP140
	RNU6ATAC17P
5_8S_rRNA	5_8S_rRNA
5_8S_rRNA	5_8S_rRNA
	RNA5SP478
	5_8S_rRNA
	FAM90A4P
Gm23470	RNU1-23P
	
	RNA5SP479
	Y_RNA
5S_rRNA	RNA5SP528
5S_rRNA	RNA5SP528
	MIR3192
	RNA5SP480
5_8S_rRNA	5_8S_rRNA
5_8S_rRNA	5_8S_rRNA
Jdp2	JDP2
	RN7SL594P
	TRAPPC2LP1
	MIR6870
	MIR4755
	RHOXF1P2
	
	Y_RNA
	
	U6
	Metazoa_SRP
	Y_RNA
Bex3	BEX3
Gm23650	
	MIR499A
	MIR499B
	SNORA71
	RNU4-40P
U6	RNU6-407P
U6	RNU6-937P
Gm24393	RNU6-937P
	RNU6-639P
	Y_RNA
5S_rRNA	RNA5SP532
5S_rRNA	RNA5SP532
Hmbox1	HMBOX1
	RN7SL116P
	Y_RNA
	MIR644A
	Y_RNA
Gm25187	SNORA71E
	RN7SL237P
	RNA5SP486
	RN7SL680P
	RNU7-173P
	MIR663A
Gm25129	SNORA60
	RN7SKP173
	MIR3616
	RNU7-144P
	RNU6-919P
	MIR548O2
Amph	AMPH
U6	RNU6-347P
	Y_RNA
	RNU7-92P
	
	RNU7-6P
	LINC01887
	Y_RNA
	Y_RNA
	
	MIX23P1
	SNORA71
Gm26003	SNORA71A
SNORA71	SNORA71A
Gm25592	SNORA71C
Gm25402	SNORA71C
Gm23925	SNORA71C
Gm24411	SNORA71C
Gm25853	SNORA71C
Gm24258	SNORA71C
Gm24163	SNORA71C
Gm24031	SNORA71C
	SNORA71D
	
Gm23545	RNU6-147P
Gm25609	RNU6-497P
	
	RNA5SP487
	PMM2P1
U6	RNU6-1146P
	MIR3194
	RNU6-929P
	RNU7-14P
	RPL21P133
	RNU4ATAC7P
	
	
	MIR4325
	RN7SL636P
	PRXL2CP1
	RN7SKP184
	RN7SL197P
	
	MAGEC2
	RNU7-141P
	Y_RNA
	KIAA0895LP1
	MIR3195
	MIR1257
	RN7SKP185
	MIR646
	MIR4533
	MIR548AG2
7SK	RN7SKP100
	MIR1302-5
	MIR6788
Mir1a-1	MIR1-1
	
Mir133a-2	MIR133A2
	
7SK	RN7SKP33
	MIR4756
	MIR647
	RN7SL170P
	
	
	MIR1914
	Metazoa_SRP
	RBPJP7
	RN7SL672P
	MIR6813
	
	Y_RNA
	MIR4758
U6	RNU6-563P
	FKBP4P7
	MIR645
Piezo2	PIEZO2
	
Ifna5	IFNA1
Ifna14	IFNA1
Ifna6	IFNA1
Ifna16	IFNA1
Ifna15	IFNA1
Ifna13	IFNA1
Ifna9	IFNA1
Ifna11	IFNA1
Ifna7	IFNA1
Ifna1	IFNA1
Ifna2	IFNA1
Ifna12	IFNA1
Ifna4	IFNA1
Ifnab	IFNA1
	RNU1-134P
	MIR941-4
	MIR941-5
	MIR941-1
	RPL4P5
	VKORC1P1
	MIR941-2
	MIR941-3
Rbpjl	RBPJL
Tmem185a	TMEM185A
Pax5	PAX5
Spsb1	SPSB1
	
Alkbh5	ALKBH5
Svip	SVIP
Spata7	SPATA7
	ZSWIM5P1
	CCDC144CP
	
	RPL23AP24
	
	OR4C10P
	
Lzic	LZIC
	
Kcnj12	KCNJ12
	OR4A44P
	OR4A40P
Dnajc24	DNAJC24
	FLJ36000
	
Sdc4	SDC4
	SUMO2P21
	DUTP4
Slitrk4	SLITRK4
Dhrs7b	DHRS7B
Bcl2l13	BCL2L13
Nap1l2	NAP1L2
Ghitm	GHITM
	
	
	
	FERP1
	
	SYS1
BC049715	C12orf60
	PHF5FP
	
	NT5DC1P2
	OR10AF1P
Htatsf1	HTATSF1
	
	TAS2R15P
	
	
Ldhc	LDHC
	
Styk1	STYK1
	MZT1P1
	
	
	
	
	NAT2
	
Trgc4	TRGV8
Espn	ESPN
	LINC01447
	RPS3AP30
Gm20458	SYS1-DBNDD2
	
	
	LINC01992
Cdc14b	CDC14C
	EIF5AP4
	
Pom121l12	POM121L12
	
	
Vdac2	VDAC2
Tmem248	TMEM248
	
Trp53tg5	TP53TG5
	
Serpina7	SERPINA7
	
	MIR7-3HG
	MIR124-1HG
Gm44596	NRIP2
Nrip2	NRIP2
Drg2	DRG2
	NDUFB4P10
	MIR6812
	
	LINC01711
	OR11Q1P
	
Stx16	STX16
	
	
	BTG3P1
	
	CYCSP44
	
Sox7	SOX7
	H2BP8
	
	TFDP3
	SNURFL
	CLEC2A
	
	
	RPL7P53
	NBEAP1
	
	MTND4LP1
	OR5BH1P
	CHCHD2P1
	YAP1P2
	
	
Igbp1	IGBP1
	
	INTS4P1
	GOLGA6L22
Slc18a1	SLC18A1
Tas2r120	TAS2R30
Tas2r136	TAS2R30
	
	
Hes3	HES3
	CHEK2P2
	HCG15
Bcat1	BCAT1
	JARID2-AS1
	TFAP2A-AS2
	
	
	RAB40A
Dnase1l2	DNASE1L2
Sycp2l	SYCP2L
	TP73-AS1
	SPANXN3
	
	HSPA8P20
	
	
	
	
	H2AQ1P
Snurf	
Gm38393	
	FIRRE
	
	GNL2P1
	BCAR1P2
	HMGN1P19
	IGHD1OR15-1A
	
	FAM30C
	
	
	OR4N3BP
	
	MIR3198-1
	LINC00528
Gm13547	GOLGA8S
Golga2	GOLGA8S
Mical3	MICAL3
Awat1	AWAT1
Asl	ASL
	FGF13-AS1
	
	
	IMPDH1P9
	CT47A12
	
	
	KRT18P44
Mrpl54	MRPL54
	
	
	LINC01281
	MTCO3P1
	HCG4P8
	SMG1P3
	
	CSAG4
Tpmt	TPMT
	
	
	LINC00850
Shd	SHD
	FBLIM1P1
Gm13547	GOLGA8F
Golga2	GOLGA8F
	LINC00609
	
	
	CYCSP1
	
	RPS7P12
Fbxo33	FBXO33
	RHOXF2
Slc2a5	SLC2A5
Olfr1162	OR5D14
Olfr1163	OR5D14
	OR4A41P
	HAX1P1
	OR4A48P
	CNOT7P1
	DANT1
	OR4A21P
	OR7L1P
	OR4C2P
	TUBB4AP1
	
	TCEAL2
Togaram1	TOGARAM1
Atcay	ATCAY
	
	TRIM51FP
	
	IGHD5OR15-5A
	ORC1P1
	
	
	
	SKP2P1
Lgr4	LGR4
	ETS2P1
	
	MDH1P2
	
Socs6	SOCS6
Wdr44	WDR44
	CXADRP2
	ABCB10P4
	LIVAR
	SPATA31E2P
	
	
	RNU6-120P
	EXOGP1
Olfr734	OR4M2B
	GREB1L-DT
Greb1l	GREB1L
	PWRN1
Tmc5	TMC5
Prss16	PRSS16
Tead4	TEAD4
Dohh	DOHH
	OR4A1P
	NDUFB4P8
	
	
Dvl1	DVL1
Acp2	ACP2
	
	
Catsperb	CATSPERB
	MTND1P15
Ppp1r3c	PPP1R3C
	KRT17P1
	
	PPIAP30
	
	FAM133CP
Gpx4	GPX4
	OR11H3P
Pla2g12b	PLA2G12B
	
Olfr734	OR4M2
	OR11J6P
	
	IGHD2OR15-2A
	KRT17P7
	ELMO2P1
Grid1	GRID1
	
	
	
	IGHV1OR15-1
	
	
	BCAR1P1
	
	
	RPS8P10
	
Gm23839	
	
Esco1	ESCO1
	
	
	
	
Pwwp3b	PWWP3B
Zswim7	ZSWIM7
	LINC02203
	
Olfr733	OR4N4C
Olfr732	OR4N4C
	GOLGA6L2
	
	STK24P1
	
	RAB41
	
Stx16	STX16-NPEPL1
	LINC02637
	CUBNP2
	LINC02653
	LINC02346
Ccar2	CCAR2
Npepl1	NPEPL1
	ZNF503-AS1
Ap5m1	AP5M1
Klrk1	KLRK1
Snrpd1	SNRPD1
	
	
	
	
	RPSAP63
	FAM30B
	FMR1-AS1
	LINC02250
	
	LINC01282
Abhd3	ABHD3
Gm13547	GOLGA8G
Golga2	GOLGA8G
	
	SRD5A1P1
	CTDSPL2P2
Arhgef6	ARHGEF6
	ELOVL2-AS1
	
	LINC02671
Zfp558	ZNF558
	LINC00857
	
	RPL21P8
	
	
	HNRNPA1P58
Tmem63c	TMEM63C
	
	LINC02781
Rps24	RPS24
	HLA-L
	
	SLC25A39P2
	WBP11
Mthfr	MTHFR
	
	
	MIR320C1
	
	
	
Kdsr	KDSR
	
	
	
	PIEZO1P2
	
	
	MIR296
	MIR298
	GNAS-AS1
	CCDC121P1
	PLS3-AS1
	
Cage1	CAGE1
Gm48552	
	
	
	
	
	
	HIGD1AP8
Adamts10	ADAMTS10
	
	
	
	
Stk38l	STK38L
	
Tubgcp5	TUBGCP5
Nelfcd	NELFCD
Ankmy2	ANKMY2
Slc35f4	SLC35F4
Alg13	ALG13
Aipl1	AIPL1
	
	
	
	LINC02284
	
	
	LINC01148
	
	ANKRD18A
	LNCAROD
	
Bmp4	BMP4
	CCT6P3
	
	
	KDSR-DT
	
Vps4b	VPS4B
	LINC00863
	OR9M1P
	LINC02735
	
Ccdc6	CCDC6
	
	
Olfr1264	OR4C3
Slc15a5	SLC15A5
	
	THEM7P
Cct6a	CCT6A
	
	
	RPL12P29
2610528A11Rik	C10orf99
	
	OR4A7P
Ttc6	TTC6
	OR4B2P
Far2	FAR2
	PTPRJ-AS1
	OR4A6P
	RPS27P1
	OR4A18P
	RPS7P9
	
	
	TRIM53CP
	TYRL
Dlg5	DLG5
	
	TRIM51CP
	H3P32
Crebbp	CREBBP
	BMS1P10
	
	RPL32P21
	CBWD4P
	
	
	GLYATL1
	LINC01506
	
	
	
	ANKRD20A4P
	
	
	MIR648
	
	
	RHEBP3
	LINC01634
	
	
	
	ARL2BPP10
	Y_RNA
	
Shank3	SHANK3
Mydgf	MYDGF
	
Serpinb5	SERPINB5
	RAB28P3
	LYPLA2P3
	
	
	TCEA1P4
	
	RNU6-409P
	
Fut10	FUT10
Acr	ACR
C9orf72	C9orf72
	
	GCSHP4
Gys2	GYS2
	
	
	
Uhrf1	UHRF1
	ATP5MC1P6
	
	
Bcl2	BCL2
	MADD-AS1
	
	
	
	
	
	
	HERC2P2
	
	
	
	LINC02707
	LINC01640
	OR4C49P
	DEFB109B
	
	
	
	PINX1
	OR5D13
	
Mylk4	MYLK4
	
	
	
	
	
	
	
	MIR4764
	
	SNORA50B
	
	
	
Trgc4	TRGV1
	LARGE-IT1
	
	NDUFB8P1
	LARGE-AS1
Ankrd26	ANKRD62
Ccdc144b	ANKRD62
Nup160	NUP160
	LINC02296
Unc5d	UNC5D
	
Usp42	USP42
	FTH1P13
	
	
	
	
	PTBP1P
	METTL8P1
Fancm	FANCM
	GOLGA8IP
Lemd2	LEMD2
Caprin2	CAPRIN2
U6	RNU6-324P
	SDHDP1
	PMM2P2
	
	
	
	
Olfr733	
Olfr732	
Trmu	TRMU
	MIX23P3
	
	
	PPIAP56
	
Cidea	CIDEA
	
	NF1P9
Tubb1	TUBB1
	
	
	
	
	ABCB10P3
	
	
	
	RPL41P2
	OR11K1BP
	BMS1P15
	GNAQ
Atp5e	ATP5F1E
Ighv3-1	
Ighv3-3	
Ighv3-6	
Ighv3-4	
Ighv12-3	
Ighv3-8	
Ighv3-5	
	GOLGA6L1
	LINC00929
	
	
Gm24116	RNU6-170P
Tubb6	TUBB6
	
	
Prelid3b	PRELID3B
	SEC61G-DT
	
Trpv2	TRPV2
	
	
	TRGJP2
	
	ARAFP2
	MTCO1P25
Aldh1a7	ALDH1A1
Aldh1a1	ALDH1A1
	HMGB2P1
	
	
Fem1al	FEM1A
Fem1a	FEM1A
	LINC02838
	LINC02858
Tril	TRIL
	
Nacad	NACAD
	
Hcn2	HCN2
	
	IGHD5OR15-5B
	PTCD2P2
	
	FAM245A
Rps15a	RPS15A
	
	OR4N3P
Foxc1	FOXC1
	RPL5P1
	OR11J7P
	
	
	RSU1P3
	LINC01518
	LINC01193
	MRPS16P2
	
	GDF5-AS1
	VN1R32P
	H3C10
	
	WARS2P1
	
	
	ZNRF2P1
Gdf5	GDF5
	
	
	
	
	MCCD1P2
Ppil1	PPIL1
	TRG-AS1
	MARK2P16
	SNRPD2P1
	NUDT9P1
	MRPL49P2
	EIF2S2P3
	NPAP1P3
	
	
Kcnab2	KCNAB2
	SAPCD2P1
Muc16	MUC16
	
	GTF2IP9
	DEFA9P
	TFAP2A-AS1
	
	
Myof	MYOF
	
	MIR1289-1
	
	
Syna	ERVFRD-1
Gm27179	ERVFRD-1
Synb	ERVFRD-1
	
Cep250	CEP250
Xpo7	XPO7
Nhlrc1	NHLRC1
Fam221a	FAM221A
	
	
	
	EIF1P5
Cdyl	CDYL
Fbxo39	FBXO39
	
	
	
	IGHV1OR15-3
	
Olfr1500	OR9Q1
	
	
	
	
	
	
	
	TRIM51HP
	
	
Ighv7-4	IGHV3OR15-7
Ighv7-2	IGHV3OR15-7
Ighv7-1	IGHV3OR15-7
Ighv7-3	IGHV3OR15-7
Elavl1	ELAVL1
	
	
	UBBP4
Psen1	PSEN1
	
	
	IGHV1OR15-6
	
	
Olfr1199	OR4C16
Olfr1195	OR4C16
Olfr1209	OR4C16
	
	
	
	
	
	
	
	
Natd1	NATD1
	OR5B10P
	
	
	
	FGF7P4
	RPSAP75
	OR4R3P
	
	OR4C9P
	
	
	HSPA8P17
	OR5D17P
	GRAMD4P6
	
	
	MORF4L1P3
	CARNMT1-AS1
	IGHD2OR15-2B
	
	
	KRT18P14
	MTND2P12
1110059E24Rik	C9orf85
	
	
	LINC02088
	GRAMD4P5
Ptprj	PTPRJ
	
	GOLGA8DP
	KRT17P4
	
	
Dock6	DOCK6
	
	RPS16P8
	
	
	IGKV1OR9-2
	
	
	RPLP1P11
	LINC02087
	
	TRGVA
	
	SYPL1P2
	
	FKBP4P6
	
Slc28a3	SLC28A3
Bcl7b	BCL7B
	
	MLECP1
	SETBP1-DT
Cpd	CPD
	
	MIR4319
	
	
	SUMO2P12
	
	
	
	
	RPL7P47
	
	
	
	
	GOLGA6L6
	
Dcun1d3	DCUN1D3
	C18orf15
	
Mocs1	MOCS1
	
	
	LDLRAD4-AS1
	
	MIR5190
	
	
	
	PKD1P5
	
	SERPINE4P
	
	MIR4526
	
	
Fam210a	FAM210A
Magea2	MAGEA10
Magea5	MAGEA10
Magea1	MAGEA10
Magea3	MAGEA10
Magea6	MAGEA10
Magea8	MAGEA10
Magea14	MAGEA10
Magea9	MAGEA10
Gabra5	GABRA5
	LCMT1-AS1
	
	
	PPIAP87
	
Foxb2	FOXB2
	LCMT1-AS2
Pgm5	PGM5
	
	
	
Hprt	HPRT1
Ptgdr2	PTGDR2
Trim44	TRIM44
	
	
	UBL5P4
	
	
	
	
	LINC01445
Gramd4	GRAMD4
	
	
Sstr5	SSTR5
	
	RN7SL362P
	LINC01195
Rnmt	RNMT
	
	ABCC6P1
	LURAP1L-AS1
Tas2r120	TAS2R43
Tas2r136	TAS2R43
	
	
	
Borcs5	BORCS5
Psat1	PSAT1
Osbp	OSBP
Septin14	SEPTIN14
Cd40lg	CD40LG
Bms1	BMS1
	PRB4
	CEP250-AS1
	PKD1P6-NPIPP1
	EIF3KP2
	
	ZNF620
	
6430550D23Rik	C20orf173
Mgst1	MGST1
	LINC02195
Nipsnap2	NIPSNAP2
	
	CPDP1
Rgs11	RGS11
	TWF1P1
	
	LINC02153
